areaCode,areaName,areaType,date,newCasesByPublishDate,newCasesLFDOnlyBySpecimenDate,newCasesPCROnlyBySpecimenDate,newOnsDeathsByRegistrationDate,newPeopleVaccinatedFirstDoseByPublishDate
E12000003,Yorkshire and The Humber,region,2020-02-10,,,0,,
E12000003,Yorkshire and The Humber,region,2020-02-09,,,0,,
E12000003,Yorkshire and The Humber,region,2020-02-08,,,0,,
E12000003,Yorkshire and The Humber,region,2020-02-07,,,0,,
E12000003,Yorkshire and The Humber,region,2020-02-06,,,0,,
E12000003,Yorkshire and The Humber,region,2020-02-05,,,0,,
E12000003,Yorkshire and The Humber,region,2020-02-04,,,0,,
E12000003,Yorkshire and The Humber,region,2020-02-03,,,2,,
E12000003,Yorkshire and The Humber,region,2020-02-02,,,0,,
E12000003,Yorkshire and The Humber,region,2020-02-01,,,0,,
E12000003,Yorkshire and The Humber,region,2020-01-31,,,0,,
E12000003,Yorkshire and The Humber,region,2020-01-30,,,1,,
E12000004,East Midlands,region,2022-08-03,5012,,,,
E12000004,East Midlands,region,2022-08-02,0,431,70,,0
E12000004,East Midlands,region,2022-08-01,0,536,131,,0
E12000004,East Midlands,region,2022-07-31,0,506,126,,0
E12000004,East Midlands,region,2022-07-30,0,418,110,,0
E12000004,East Midlands,region,2022-07-29,0,484,198,,0
E12000004,East Midlands,region,2022-07-28,0,505,192,,0
E12000004,East Midlands,region,2022-07-27,7042,579,212,,0
E12000004,East Midlands,region,2022-07-26,0,642,242,,0
E12000004,East Midlands,region,2022-07-25,0,787,235,,0
E12000004,East Midlands,region,2022-07-24,0,725,155,,0
E12000004,East Midlands,region,2022-07-23,0,626,159,,0
E12000004,East Midlands,region,2022-07-22,0,708,217,79,0
E12000004,East Midlands,region,2022-07-21,0,826,257,,0
E12000004,East Midlands,region,2022-07-20,9952,897,256,,0
E12000004,East Midlands,region,2022-07-19,0,922,334,,0
E12000004,East Midlands,region,2022-07-18,0,1012,307,,0
E12000004,East Midlands,region,2022-07-17,0,1106,199,,0
E12000004,East Midlands,region,2022-07-16,0,937,188,,0
E12000004,East Midlands,region,2022-07-15,0,1121,280,49,0
E12000004,East Midlands,region,2022-07-14,0,1234,280,,0
E12000004,East Midlands,region,2022-07-13,13398,1334,346,,0
E12000004,East Midlands,region,2022-07-12,0,1624,377,,0
E12000004,East Midlands,region,2022-07-11,0,1738,418,,0
E12000004,East Midlands,region,2022-07-10,0,1589,224,,0
E12000004,East Midlands,region,2022-07-09,0,1282,242,,0
E12000004,East Midlands,region,2022-07-08,0,1375,315,42,0
E12000004,East Midlands,region,2022-07-07,0,1543,365,,0
E12000004,East Midlands,region,2022-07-06,9416,1703,399,,0
E12000004,East Midlands,region,2022-07-05,0,1776,345,,0
E12000004,East Midlands,region,2022-07-04,0,1994,349,,0
E12000004,East Midlands,region,2022-07-03,0,1678,197,,0
E12000004,East Midlands,region,2022-07-02,0,1254,208,,0
E12000004,East Midlands,region,2022-07-01,1686,1341,309,24,0
E12000004,East Midlands,region,2022-06-30,1737,1447,289,,0
E12000004,East Midlands,region,2022-06-29,1732,1420,266,,0
E12000004,East Midlands,region,2022-06-28,1728,1418,325,,0
E12000004,East Midlands,region,2022-06-27,3602,1412,290,,76
E12000004,East Midlands,region,2022-06-26,0,1183,149,,0
E12000004,East Midlands,region,2022-06-25,0,919,171,,0
E12000004,East Midlands,region,2022-06-24,1305,937,238,26,0
E12000004,East Midlands,region,2022-06-23,1367,1083,231,,0
E12000004,East Midlands,region,2022-06-22,1310,1150,212,,0
E12000004,East Midlands,region,2022-06-21,1298,1097,219,,0
E12000004,East Midlands,region,2022-06-20,2796,1052,222,,47
E12000004,East Midlands,region,2022-06-19,0,975,127,,0
E12000004,East Midlands,region,2022-06-18,0,761,129,,0
E12000004,East Midlands,region,2022-06-17,1025,743,161,18,0
E12000004,East Midlands,region,2022-06-16,957,779,160,,0
E12000004,East Midlands,region,2022-06-15,1025,826,132,,0
E12000004,East Midlands,region,2022-06-14,923,825,154,,0
E12000004,East Midlands,region,2022-06-13,2165,806,150,,80
E12000004,East Midlands,region,2022-06-12,0,713,97,,0
E12000004,East Midlands,region,2022-06-11,0,515,91,,0
E12000004,East Midlands,region,2022-06-10,765,567,145,23,0
E12000004,East Midlands,region,2022-06-09,732,620,147,,0
E12000004,East Midlands,region,2022-06-08,694,649,118,,0
E12000004,East Midlands,region,2022-06-07,743,538,120,,0
E12000004,East Midlands,region,2022-06-06,2146,604,107,,102
E12000004,East Midlands,region,2022-06-05,0,565,79,,24
E12000004,East Midlands,region,2022-06-04,0,386,84,,0
E12000004,East Midlands,region,2022-06-03,0,338,69,29,0
E12000004,East Midlands,region,2022-06-02,0,321,49,,0
E12000004,East Midlands,region,2022-06-01,371,312,71,,0
E12000004,East Midlands,region,2022-05-31,422,294,63,,50
E12000004,East Midlands,region,2022-05-30,941,353,71,,178
E12000004,East Midlands,region,2022-05-29,0,300,45,,85
E12000004,East Midlands,region,2022-05-28,0,218,37,,0
E12000004,East Midlands,region,2022-05-27,360,264,56,36,0
E12000004,East Midlands,region,2022-05-26,402,291,59,,0
E12000004,East Midlands,region,2022-05-25,449,332,60,,35
E12000004,East Midlands,region,2022-05-24,435,361,68,,0
E12000004,East Midlands,region,2022-05-23,1090,368,74,,123
E12000004,East Midlands,region,2022-05-22,0,340,42,,134
E12000004,East Midlands,region,2022-05-21,0,262,57,,0
E12000004,East Midlands,region,2022-05-20,487,292,66,56,0
E12000004,East Midlands,region,2022-05-19,547,342,80,,189
E12000004,East Midlands,region,2022-05-18,555,402,89,,25
E12000004,East Midlands,region,2022-05-17,647,440,106,,0
E12000004,East Midlands,region,2022-05-16,1339,479,114,,182
E12000004,East Midlands,region,2022-05-15,0,470,72,,233
E12000004,East Midlands,region,2022-05-14,0,311,90,,0
E12000004,East Midlands,region,2022-05-13,559,347,108,74,0
E12000004,East Midlands,region,2022-05-12,610,391,91,,0
E12000004,East Midlands,region,2022-05-11,635,485,122,,76
E12000004,East Midlands,region,2022-05-10,757,536,117,,0
E12000004,East Midlands,region,2022-05-09,1812,593,136,,200
E12000004,East Midlands,region,2022-05-08,0,565,95,,44
E12000004,East Midlands,region,2022-05-07,0,417,127,,0
E12000004,East Midlands,region,2022-05-06,794,466,112,54,0
E12000004,East Midlands,region,2022-05-05,847,590,147,,14
E12000004,East Midlands,region,2022-05-04,1258,594,144,,49
E12000004,East Midlands,region,2022-05-03,2502,753,197,,102
E12000004,East Midlands,region,2022-05-02,0,689,176,,396
E12000004,East Midlands,region,2022-05-01,0,568,128,,0
E12000004,East Midlands,region,2022-04-30,0,460,121,,0
E12000004,East Midlands,region,2022-04-29,792,533,163,94,0
E12000004,East Midlands,region,2022-04-28,936,561,134,,6
E12000004,East Midlands,region,2022-04-27,1892,674,217,,32
E12000004,East Midlands,region,2022-04-26,0,736,207,,170
E12000004,East Midlands,region,2022-04-25,2982,837,246,,171
E12000004,East Midlands,region,2022-04-24,0,816,156,,369
E12000004,East Midlands,region,2022-04-23,0,702,179,,0
E12000004,East Midlands,region,2022-04-22,1284,777,228,93,0
E12000004,East Midlands,region,2022-04-21,1527,926,260,,126
E12000004,East Midlands,region,2022-04-20,1740,1110,291,,0
E12000004,East Midlands,region,2022-04-19,8065,1313,331,,313
E12000004,East Midlands,region,2022-04-18,0,1496,269,,509
E12000004,East Midlands,region,2022-04-17,0,1214,196,,0
E12000004,East Midlands,region,2022-04-16,0,1116,254,,0
E12000004,East Midlands,region,2022-04-15,0,1247,238,85,0
E12000004,East Midlands,region,2022-04-14,2403,1483,342,,0
E12000004,East Midlands,region,2022-04-13,2519,1759,375,,55
E12000004,East Midlands,region,2022-04-12,2928,1904,435,,87
E12000004,East Midlands,region,2022-04-11,6705,2112,512,,14654
E12000004,East Midlands,region,2022-04-10,0,2062,367,,6
E12000004,East Midlands,region,2022-04-09,0,1694,292,,0
E12000004,East Midlands,region,2022-04-08,2764,1873,417,73,0
E12000004,East Midlands,region,2022-04-07,3320,2160,487,,54
E12000004,East Midlands,region,2022-04-06,3757,2525,493,,92
E12000004,East Midlands,region,2022-04-05,3519,2756,670,,100
E12000004,East Midlands,region,2022-04-04,10229,2982,845,,248
E12000004,East Midlands,region,2022-04-03,0,2498,379,,525
E12000004,East Midlands,region,2022-04-02,0,2074,597,,0
E12000004,East Midlands,region,2022-04-01,4861,2188,1122,61,0
E12000004,East Midlands,region,2022-03-31,5106,2401,1034,,0
E12000004,East Midlands,region,2022-03-30,6340,2720,2154,,86
E12000004,East Midlands,region,2022-03-29,5488,2843,2150,,208
E12000004,East Midlands,region,2022-03-28,15208,3304,2703,,162
E12000004,East Midlands,region,2022-03-27,0,3030,1281,,465
E12000004,East Midlands,region,2022-03-26,0,2466,1399,,0
E12000004,East Midlands,region,2022-03-25,5215,2553,2085,66,0
E12000004,East Midlands,region,2022-03-24,6302,2975,2267,,76
E12000004,East Midlands,region,2022-03-23,7008,3254,2479,,101
E12000004,East Midlands,region,2022-03-22,5907,3358,2466,,55
E12000004,East Midlands,region,2022-03-21,14862,3611,2863,,147
E12000004,East Midlands,region,2022-03-20,0,3390,1338,,452
E12000004,East Midlands,region,2022-03-19,0,2505,1374,,0
E12000004,East Midlands,region,2022-03-18,5289,2561,1793,68,0
E12000004,East Midlands,region,2022-03-17,5872,2807,1985,,79
E12000004,East Midlands,region,2022-03-16,5936,3153,2091,,218
E12000004,East Midlands,region,2022-03-15,5038,3038,2142,,99
E12000004,East Midlands,region,2022-03-14,12969,3281,2370,,222
E12000004,East Midlands,region,2022-03-13,0,2969,1163,,435
E12000004,East Midlands,region,2022-03-12,0,2301,1267,,0
E12000004,East Midlands,region,2022-03-11,4597,2182,1455,68,0
E12000004,East Midlands,region,2022-03-10,3906,2354,1535,,55
E12000004,East Midlands,region,2022-03-09,4391,2347,1565,,219
E12000004,East Midlands,region,2022-03-08,3342,2278,1525,,59
E12000004,East Midlands,region,2022-03-07,7602,2093,1546,,282
E12000004,East Midlands,region,2022-03-06,0,1875,744,,
E12000004,East Midlands,region,2022-03-05,0,1329,741,,
E12000004,East Midlands,region,2022-03-04,2426,1192,966,53,
E12000004,East Midlands,region,2022-03-03,2618,1278,998,,
E12000004,East Midlands,region,2022-03-02,2533,1322,952,,
E12000004,East Midlands,region,2022-03-01,2066,1295,973,,
E12000004,East Midlands,region,2022-02-28,4711,1231,1034,,
E12000004,East Midlands,region,2022-02-27,0,1027,503,,
E12000004,East Midlands,region,2022-02-26,0,710,473,,
E12000004,East Midlands,region,2022-02-25,1820,742,623,73,
E12000004,East Midlands,region,2022-02-24,2242,854,653,,
E12000004,East Midlands,region,2022-02-23,2214,1081,827,,
E12000004,East Midlands,region,2022-02-22,2552,1014,864,,
E12000004,East Midlands,region,2022-02-21,2434,1290,1155,,
E12000004,East Midlands,region,2022-02-20,2133,1447,682,,
E12000004,East Midlands,region,2022-02-19,2531,1105,750,,
E12000004,East Midlands,region,2022-02-18,2880,1224,898,87,
E12000004,East Midlands,region,2022-02-17,3086,1360,1049,,
E12000004,East Midlands,region,2022-02-16,3146,1553,1139,,
E12000004,East Midlands,region,2022-02-15,2656,1513,1148,,
E12000004,East Midlands,region,2022-02-14,2530,1549,1332,,
E12000004,East Midlands,region,2022-02-13,2573,1415,715,,
E12000004,East Midlands,region,2022-02-12,3066,1220,848,,
E12000004,East Midlands,region,2022-02-11,3845,1310,1128,97,
E12000004,East Midlands,region,2022-02-10,4018,1583,1408,,
E12000004,East Midlands,region,2022-02-09,4764,1901,1769,,
E12000004,East Midlands,region,2022-02-08,4427,2110,1892,,
E12000004,East Midlands,region,2022-02-07,4153,2358,2164,,
E12000004,East Midlands,region,2022-02-06,3849,2490,1098,,
E12000004,East Midlands,region,2022-02-05,4818,1718,1290,,
E12000004,East Midlands,region,2022-02-04,5887,2048,1805,112,
E12000004,East Midlands,region,2022-02-03,6292,2482,2204,,
E12000004,East Midlands,region,2022-02-02,6663,3037,2457,,
E12000004,East Midlands,region,2022-02-01,8675,3142,2525,,
E12000004,East Midlands,region,2022-01-31,69822,3696,3014,,
E12000004,East Midlands,region,2022-01-30,4884,3783,1768,,
E12000004,East Midlands,region,2022-01-29,6025,2731,1972,,
E12000004,East Midlands,region,2022-01-28,6564,2938,2512,124,
E12000004,East Midlands,region,2022-01-27,6905,3373,2726,,
E12000004,East Midlands,region,2022-01-26,7245,3782,3352,,
E12000004,East Midlands,region,2022-01-25,7238,3952,3142,,
E12000004,East Midlands,region,2022-01-24,6477,4543,3687,,
E12000004,East Midlands,region,2022-01-23,5633,4422,2200,,
E12000004,East Midlands,region,2022-01-22,5831,3008,2102,,
E12000004,East Midlands,region,2022-01-21,7380,3150,2796,118,
E12000004,East Midlands,region,2022-01-20,7542,3569,2945,,
E12000004,East Midlands,region,2022-01-19,8045,3886,3356,,
E12000004,East Midlands,region,2022-01-18,6990,4225,3644,,
E12000004,East Midlands,region,2022-01-17,6066,4477,4036,,
E12000004,East Midlands,region,2022-01-16,5459,3856,2210,,
E12000004,East Midlands,region,2022-01-15,6089,2542,2334,,
E12000004,East Midlands,region,2022-01-14,7055,2549,3097,128,
E12000004,East Midlands,region,2022-01-13,8218,2716,3413,,
E12000004,East Midlands,region,2022-01-12,8814,2606,3857,,
E12000004,East Midlands,region,2022-01-11,8626,2349,4758,,
E12000004,East Midlands,region,2022-01-10,9322,1290,6589,,
E12000004,East Midlands,region,2022-01-09,10847,874,4029,,
E12000004,East Midlands,region,2022-01-08,10404,576,4498,,
E12000004,East Midlands,region,2022-01-07,11644,655,6387,76,
E12000004,East Midlands,region,2022-01-06,12308,927,9736,,
E12000004,East Midlands,region,2022-01-05,14331,943,11730,,
E12000004,East Midlands,region,2022-01-04,13175,947,15795,,
E12000004,East Midlands,region,2022-01-03,13532,817,12336,,
E12000004,East Midlands,region,2022-01-02,9573,621,9404,,
E12000004,East Midlands,region,2022-01-01,12994,649,5652,,
E12000004,East Midlands,region,2021-12-31,15151,1211,9454,69,
E12000004,East Midlands,region,2021-12-30,12411,1692,12504,,
E12000004,East Midlands,region,2021-12-29,11721,1660,14962,,
E12000004,East Midlands,region,2021-12-28,8237,747,11382,,
E12000004,East Midlands,region,2021-12-27,7453,439,10207,,
E12000004,East Midlands,region,2021-12-26,8033,373,5651,,
E12000004,East Midlands,region,2021-12-25,8657,446,3186,,
E12000004,East Midlands,region,2021-12-24,8685,410,7641,87,
E12000004,East Midlands,region,2021-12-23,7944,398,8978,,
E12000004,East Midlands,region,2021-12-22,6668,309,8647,,
E12000004,East Midlands,region,2021-12-21,6368,213,8011,,
E12000004,East Midlands,region,2021-12-20,5685,191,6913,,
E12000004,East Midlands,region,2021-12-19,4633,161,4340,,
E12000004,East Midlands,region,2021-12-18,6453,163,4396,,
E12000004,East Midlands,region,2021-12-17,5882,214,4834,76,
E12000004,East Midlands,region,2021-12-16,5040,218,5443,,
E12000004,East Midlands,region,2021-12-15,4854,190,6037,,
E12000004,East Midlands,region,2021-12-14,4335,180,4918,,
E12000004,East Midlands,region,2021-12-13,3226,181,4407,,
E12000004,East Midlands,region,2021-12-12,3085,131,2589,,
E12000004,East Midlands,region,2021-12-11,3628,92,2789,,
E12000004,East Midlands,region,2021-12-10,3954,97,2980,84,
E12000004,East Midlands,region,2021-12-09,3852,130,3258,,
E12000004,East Midlands,region,2021-12-08,3529,120,3380,,
E12000004,East Midlands,region,2021-12-07,3143,101,3292,,
E12000004,East Midlands,region,2021-12-06,3730,123,3515,,
E12000004,East Midlands,region,2021-12-05,3552,112,2356,,
E12000004,East Midlands,region,2021-12-04,3636,77,2521,,
E12000004,East Midlands,region,2021-12-03,3812,92,2847,83,
E12000004,East Midlands,region,2021-12-02,3692,96,3273,,
E12000004,East Midlands,region,2021-12-01,3317,99,3376,,
E12000004,East Midlands,region,2021-11-30,2655,89,3317,,
E12000004,East Midlands,region,2021-11-29,3149,101,3288,,
E12000004,East Midlands,region,2021-11-28,2675,97,2073,,
E12000004,East Midlands,region,2021-11-27,3085,64,2007,,
E12000004,East Midlands,region,2021-11-26,3601,86,2334,88,
E12000004,East Midlands,region,2021-11-25,3708,104,2607,,
E12000004,East Midlands,region,2021-11-24,2945,101,2825,,
E12000004,East Midlands,region,2021-11-23,3541,108,2981,,
E12000004,East Midlands,region,2021-11-22,3529,107,3070,,
E12000004,East Midlands,region,2021-11-21,2717,82,2033,,
E12000004,East Midlands,region,2021-11-20,2926,49,2086,,
E12000004,East Midlands,region,2021-11-19,3085,73,2473,104,
E12000004,East Midlands,region,2021-11-18,3782,96,2694,,
E12000004,East Midlands,region,2021-11-17,2698,82,2711,,
E12000004,East Midlands,region,2021-11-16,2859,101,2898,,
E12000004,East Midlands,region,2021-11-15,2971,117,3005,,
E12000004,East Midlands,region,2021-11-14,2519,101,1937,,
E12000004,East Midlands,region,2021-11-13,3107,78,1918,,
E12000004,East Midlands,region,2021-11-12,2876,78,2397,83,
E12000004,East Midlands,region,2021-11-11,3091,96,2484,,
E12000004,East Midlands,region,2021-11-10,2976,110,2616,,
E12000004,East Midlands,region,2021-11-09,2748,83,2788,,
E12000004,East Midlands,region,2021-11-08,2249,82,2777,,
E12000004,East Midlands,region,2021-11-07,2106,79,1725,,
E12000004,East Midlands,region,2021-11-06,2363,52,1661,,
E12000004,East Midlands,region,2021-11-05,2485,65,1845,82,
E12000004,East Midlands,region,2021-11-04,2492,74,1977,,
E12000004,East Midlands,region,2021-11-03,2619,80,2068,,
E12000004,East Midlands,region,2021-11-02,2407,80,2172,,
E12000004,East Midlands,region,2021-11-01,2707,97,2666,,
E12000004,East Midlands,region,2021-10-31,2534,105,1727,,
E12000004,East Midlands,region,2021-10-30,3082,71,1856,,
E12000004,East Midlands,region,2021-10-29,3085,62,2283,72,
E12000004,East Midlands,region,2021-10-28,2850,89,2363,,
E12000004,East Midlands,region,2021-10-27,3541,77,2422,,
E12000004,East Midlands,region,2021-10-26,2922,89,2505,,
E12000004,East Midlands,region,2021-10-25,2897,106,3055,,
E12000004,East Midlands,region,2021-10-24,2558,87,2081,,
E12000004,East Midlands,region,2021-10-23,3642,78,2263,,
E12000004,East Midlands,region,2021-10-22,3394,84,2264,70,
E12000004,East Midlands,region,2021-10-21,3710,109,2549,,
E12000004,East Midlands,region,2021-10-20,3406,110,2790,,
E12000004,East Midlands,region,2021-10-19,2783,95,2836,,
E12000004,East Midlands,region,2021-10-18,3392,97,3188,,
E12000004,East Midlands,region,2021-10-17,3382,114,2137,,
E12000004,East Midlands,region,2021-10-16,3422,71,1980,,
E12000004,East Midlands,region,2021-10-15,3438,81,2568,68,
E12000004,East Midlands,region,2021-10-14,3898,98,2978,,
E12000004,East Midlands,region,2021-10-13,3684,97,3104,,
E12000004,East Midlands,region,2021-10-12,3497,89,3273,,
E12000004,East Midlands,region,2021-10-11,3394,98,3659,,
E12000004,East Midlands,region,2021-10-10,3434,111,2275,,
E12000004,East Midlands,region,2021-10-09,3325,71,2349,,
E12000004,East Midlands,region,2021-10-08,3138,66,2727,65,
E12000004,East Midlands,region,2021-10-07,3919,82,2857,,
E12000004,East Midlands,region,2021-10-06,3849,77,2916,,
E12000004,East Midlands,region,2021-10-05,3144,78,3025,,
E12000004,East Midlands,region,2021-10-04,2906,82,3297,,
E12000004,East Midlands,region,2021-10-03,2769,81,2141,,
E12000004,East Midlands,region,2021-10-02,3291,52,1893,,
E12000004,East Midlands,region,2021-10-01,3457,68,2290,70,
E12000004,East Midlands,region,2021-09-30,3327,72,2495,,
E12000004,East Midlands,region,2021-09-29,2904,86,2584,,
