,areaCode,areaName,areaType,date,hospitalCases
512,E40000007,East of England,nhsRegion,2021-03-16,532
513,E40000007,East of England,nhsRegion,2021-03-15,566
514,E40000007,East of England,nhsRegion,2021-03-14,562
515,E40000007,East of England,nhsRegion,2021-03-13,575
516,E40000007,East of England,nhsRegion,2021-03-12,588
517,E40000007,East of England,nhsRegion,2021-03-11,607
518,E40000007,East of England,nhsRegion,2021-03-10,669
519,E40000007,East of England,nhsRegion,2021-03-09,709
520,E40000007,East of England,nhsRegion,2021-03-08,781
521,E40000007,East of England,nhsRegion,2021-03-07,756
522,E40000007,East of England,nhsRegion,2021-03-06,786
523,E40000007,East of England,nhsRegion,2021-03-05,864
524,E40000007,East of England,nhsRegion,2021-03-04,927
525,E40000007,East of England,nhsRegion,2021-03-03,964
526,E40000007,East of England,nhsRegion,2021-03-02,1032
527,E40000007,East of England,nhsRegion,2021-03-01,1100
528,E40000007,East of England,nhsRegion,2021-02-28,1113
529,E40000007,East of England,nhsRegion,2021-02-27,1163
530,E40000007,East of England,nhsRegion,2021-02-26,1239
531,E40000007,East of England,nhsRegion,2021-02-25,1344
532,E40000007,East of England,nhsRegion,2021-02-24,1418
533,E40000007,East of England,nhsRegion,2021-02-23,1474
534,E40000007,East of England,nhsRegion,2021-02-22,1521
535,E40000007,East of England,nhsRegion,2021-02-21,1504
536,E40000007,East of England,nhsRegion,2021-02-20,1530
537,E40000007,East of England,nhsRegion,2021-02-19,1536
538,E40000007,East of England,nhsRegion,2021-02-18,1679
539,E40000007,East of England,nhsRegion,2021-02-17,1780
540,E40000007,East of England,nhsRegion,2021-02-16,1886
541,E40000007,East of England,nhsRegion,2021-02-15,1959
542,E40000007,East of England,nhsRegion,2021-02-14,1958
543,E40000007,East of England,nhsRegion,2021-02-13,2014
544,E40000007,East of England,nhsRegion,2021-02-12,2140
545,E40000007,East of England,nhsRegion,2021-02-11,2262
546,E40000007,East of England,nhsRegion,2021-02-10,2437
547,E40000007,East of England,nhsRegion,2021-02-09,2591
548,E40000007,East of England,nhsRegion,2021-02-08,2714
549,E40000007,East of England,nhsRegion,2021-02-07,2753
550,E40000007,East of England,nhsRegion,2021-02-06,2711
551,E40000007,East of England,nhsRegion,2021-02-05,2909
552,E40000007,East of England,nhsRegion,2021-02-04,3052
553,E40000007,East of England,nhsRegion,2021-02-03,3101
554,E40000007,East of England,nhsRegion,2021-02-02,3060
555,E40000007,East of England,nhsRegion,2021-02-01,3385
556,E40000007,East of England,nhsRegion,2021-01-31,3393
557,E40000007,East of England,nhsRegion,2021-01-30,3297
558,E40000007,East of England,nhsRegion,2021-01-29,3542
559,E40000007,East of England,nhsRegion,2021-01-28,3689
560,E40000007,East of England,nhsRegion,2021-01-27,3811
561,E40000007,East of England,nhsRegion,2021-01-26,3924
562,E40000007,East of England,nhsRegion,2021-01-25,4044
563,E40000007,East of England,nhsRegion,2021-01-24,4009
564,E40000007,East of England,nhsRegion,2021-01-23,3921
565,E40000007,East of England,nhsRegion,2021-01-22,4055
566,E40000007,East of England,nhsRegion,2021-01-21,4078
567,E40000007,East of England,nhsRegion,2021-01-20,4068
568,E40000007,East of England,nhsRegion,2021-01-19,3996
569,E40000007,East of England,nhsRegion,2021-01-18,4244
570,E40000007,East of England,nhsRegion,2021-01-17,4177
571,E40000007,East of England,nhsRegion,2021-01-16,4121
572,E40000007,East of England,nhsRegion,2021-01-15,4266
573,E40000007,East of England,nhsRegion,2021-01-14,4303
574,E40000007,East of England,nhsRegion,2021-01-13,4306
575,E40000007,East of England,nhsRegion,2021-01-12,4260
576,E40000007,East of England,nhsRegion,2021-01-11,4219
577,E40000007,East of England,nhsRegion,2021-01-10,4112
578,E40000007,East of England,nhsRegion,2021-01-09,4012
579,E40000007,East of England,nhsRegion,2021-01-08,4013
580,E40000007,East of England,nhsRegion,2021-01-07,3887
581,E40000007,East of England,nhsRegion,2021-01-06,3802
582,E40000007,East of England,nhsRegion,2021-01-05,3520
583,E40000007,East of England,nhsRegion,2021-01-04,3623
584,E40000007,East of England,nhsRegion,2021-01-03,3395
585,E40000007,East of England,nhsRegion,2021-01-02,3236
586,E40000007,East of England,nhsRegion,2021-01-01,2910
587,E40000007,East of England,nhsRegion,2020-12-31,2788
588,E40000007,East of England,nhsRegion,2020-12-30,3111
589,E40000007,East of England,nhsRegion,2020-12-29,2922
590,E40000007,East of England,nhsRegion,2020-12-28,2524
591,E40000007,East of England,nhsRegion,2020-12-27,2375
592,E40000007,East of England,nhsRegion,2020-12-26,2269
593,E40000007,East of England,nhsRegion,2020-12-25,2162
594,E40000007,East of England,nhsRegion,2020-12-24,2186
595,E40000007,East of England,nhsRegion,2020-12-23,2085
596,E40000007,East of England,nhsRegion,2020-12-22,2205
597,E40000007,East of England,nhsRegion,2020-12-21,2163
598,E40000007,East of England,nhsRegion,2020-12-20,1954
599,E40000007,East of England,nhsRegion,2020-12-19,1943
600,E40000007,East of England,nhsRegion,2020-12-18,1802
601,E40000007,East of England,nhsRegion,2020-12-17,1770
602,E40000007,East of England,nhsRegion,2020-12-16,1734
603,E40000007,East of England,nhsRegion,2020-12-15,1502
604,E40000007,East of England,nhsRegion,2020-12-14,1506
605,E40000007,East of England,nhsRegion,2020-12-13,1432
606,E40000007,East of England,nhsRegion,2020-12-12,1407
607,E40000007,East of England,nhsRegion,2020-12-11,1327
608,E40000007,East of England,nhsRegion,2020-12-10,1301
609,E40000007,East of England,nhsRegion,2020-12-09,1194
610,E40000007,East of England,nhsRegion,2020-12-08,1155
611,E40000007,East of England,nhsRegion,2020-12-07,1149
612,E40000007,East of England,nhsRegion,2020-12-06,1108
613,E40000007,East of England,nhsRegion,2020-12-05,1064
614,E40000007,East of England,nhsRegion,2020-12-04,1072
615,E40000007,East of England,nhsRegion,2020-12-03,1035
616,E40000007,East of England,nhsRegion,2020-12-02,1014
617,E40000007,East of England,nhsRegion,2020-12-01,997
618,E40000007,East of England,nhsRegion,2020-11-30,991
619,E40000007,East of England,nhsRegion,2020-11-29,948
620,E40000007,East of England,nhsRegion,2020-11-28,961
621,E40000007,East of England,nhsRegion,2020-11-27,969
622,E40000007,East of England,nhsRegion,2020-11-26,969
623,E40000007,East of England,nhsRegion,2020-11-25,957
624,E40000007,East of England,nhsRegion,2020-11-24,977
625,E40000007,East of England,nhsRegion,2020-11-23,956
626,E40000007,East of England,nhsRegion,2020-11-22,902
627,E40000007,East of England,nhsRegion,2020-11-21,904
628,E40000007,East of England,nhsRegion,2020-11-20,895
629,E40000007,East of England,nhsRegion,2020-11-19,889
630,E40000007,East of England,nhsRegion,2020-11-18,881
631,E40000007,East of England,nhsRegion,2020-11-17,891
632,E40000007,East of England,nhsRegion,2020-11-16,856
633,E40000007,East of England,nhsRegion,2020-11-15,820
634,E40000007,East of England,nhsRegion,2020-11-14,783
635,E40000007,East of England,nhsRegion,2020-11-13,767
636,E40000007,East of England,nhsRegion,2020-11-12,718
637,E40000007,East of England,nhsRegion,2020-11-11,709
638,E40000007,East of England,nhsRegion,2020-11-10,672
639,E40000007,East of England,nhsRegion,2020-11-09,650
640,E40000007,East of England,nhsRegion,2020-11-08,636
641,E40000007,East of England,nhsRegion,2020-11-07,608
642,E40000007,East of England,nhsRegion,2020-11-06,620
643,E40000007,East of England,nhsRegion,2020-11-05,611
644,E40000007,East of England,nhsRegion,2020-11-04,595
645,E40000007,East of England,nhsRegion,2020-11-03,598
646,E40000007,East of England,nhsRegion,2020-11-02,555
647,E40000007,East of England,nhsRegion,2020-11-01,527
648,E40000007,East of England,nhsRegion,2020-10-31,505
649,E40000007,East of England,nhsRegion,2020-10-30,501
650,E40000007,East of England,nhsRegion,2020-10-29,476
651,E40000007,East of England,nhsRegion,2020-10-28,474
652,E40000007,East of England,nhsRegion,2020-10-27,454
653,E40000007,East of England,nhsRegion,2020-10-26,419
654,E40000007,East of England,nhsRegion,2020-10-25,406
655,E40000007,East of England,nhsRegion,2020-10-24,356
656,E40000007,East of England,nhsRegion,2020-10-23,343
657,E40000007,East of England,nhsRegion,2020-10-22,334
658,E40000007,East of England,nhsRegion,2020-10-21,314
659,E40000007,East of England,nhsRegion,2020-10-20,295
660,E40000007,East of England,nhsRegion,2020-10-19,277
661,E40000007,East of England,nhsRegion,2020-10-18,241
662,E40000007,East of England,nhsRegion,2020-10-17,241
663,E40000007,East of England,nhsRegion,2020-10-16,223
664,E40000007,East of England,nhsRegion,2020-10-15,217
665,E40000007,East of England,nhsRegion,2020-10-14,183
666,E40000007,East of England,nhsRegion,2020-10-13,166
667,E40000007,East of England,nhsRegion,2020-10-12,149
668,E40000007,East of England,nhsRegion,2020-10-11,140
669,E40000007,East of England,nhsRegion,2020-10-10,135
670,E40000007,East of England,nhsRegion,2020-10-09,135
671,E40000007,East of England,nhsRegion,2020-10-08,119
672,E40000007,East of England,nhsRegion,2020-10-07,128
673,E40000007,East of England,nhsRegion,2020-10-06,119
674,E40000007,East of England,nhsRegion,2020-10-05,115
675,E40000007,East of England,nhsRegion,2020-10-04,98
676,E40000007,East of England,nhsRegion,2020-10-03,101
677,E40000007,East of England,nhsRegion,2020-10-02,93
678,E40000007,East of England,nhsRegion,2020-10-01,79
679,E40000007,East of England,nhsRegion,2020-09-30,86
680,E40000007,East of England,nhsRegion,2020-09-29,89
681,E40000007,East of England,nhsRegion,2020-09-28,76
682,E40000007,East of England,nhsRegion,2020-09-27,64
683,E40000007,East of England,nhsRegion,2020-09-26,52
684,E40000007,East of England,nhsRegion,2020-09-25,45
685,E40000007,East of England,nhsRegion,2020-09-24,41
686,E40000007,East of England,nhsRegion,2020-09-23,37
687,E40000007,East of England,nhsRegion,2020-09-22,42
688,E40000007,East of England,nhsRegion,2020-09-21,41
689,E40000007,East of England,nhsRegion,2020-09-20,38
690,E40000007,East of England,nhsRegion,2020-09-19,39
691,E40000007,East of England,nhsRegion,2020-09-18,37
692,E40000007,East of England,nhsRegion,2020-09-17,42
693,E40000007,East of England,nhsRegion,2020-09-16,40
694,E40000007,East of England,nhsRegion,2020-09-15,35
695,E40000007,East of England,nhsRegion,2020-09-14,25
696,E40000007,East of England,nhsRegion,2020-09-13,21
697,E40000007,East of England,nhsRegion,2020-09-12,20
698,E40000007,East of England,nhsRegion,2020-09-11,15
699,E40000007,East of England,nhsRegion,2020-09-10,27
700,E40000007,East of England,nhsRegion,2020-09-09,31
701,E40000007,East of England,nhsRegion,2020-09-08,25
702,E40000007,East of England,nhsRegion,2020-09-07,27
703,E40000007,East of England,nhsRegion,2020-09-06,27
704,E40000007,East of England,nhsRegion,2020-09-05,25
705,E40000007,East of England,nhsRegion,2020-09-04,30
706,E40000007,East of England,nhsRegion,2020-09-03,31
707,E40000007,East of England,nhsRegion,2020-09-02,31
708,E40000007,East of England,nhsRegion,2020-09-01,31
709,E40000007,East of England,nhsRegion,2020-08-31,31
710,E40000007,East of England,nhsRegion,2020-08-30,30
711,E40000007,East of England,nhsRegion,2020-08-29,30
712,E40000007,East of England,nhsRegion,2020-08-28,30
713,E40000007,East of England,nhsRegion,2020-08-27,29
714,E40000007,East of England,nhsRegion,2020-08-26,37
715,E40000007,East of England,nhsRegion,2020-08-25,28
716,E40000007,East of England,nhsRegion,2020-08-24,35
717,E40000007,East of England,nhsRegion,2020-08-23,31
718,E40000007,East of England,nhsRegion,2020-08-22,34
719,E40000007,East of England,nhsRegion,2020-08-21,40
720,E40000007,East of England,nhsRegion,2020-08-20,47
721,E40000007,East of England,nhsRegion,2020-08-19,49
722,E40000007,East of England,nhsRegion,2020-08-18,47
723,E40000007,East of England,nhsRegion,2020-08-17,57
724,E40000007,East of England,nhsRegion,2020-08-16,54
725,E40000007,East of England,nhsRegion,2020-08-15,60
726,E40000007,East of England,nhsRegion,2020-08-14,52
727,E40000007,East of England,nhsRegion,2020-08-13,57
728,E40000007,East of England,nhsRegion,2020-08-12,56
729,E40000007,East of England,nhsRegion,2020-08-11,61
730,E40000007,East of England,nhsRegion,2020-08-10,63
731,E40000007,East of England,nhsRegion,2020-08-09,59
732,E40000007,East of England,nhsRegion,2020-08-08,59
733,E40000007,East of England,nhsRegion,2020-08-07,60
734,E40000007,East of England,nhsRegion,2020-08-06,72
735,E40000007,East of England,nhsRegion,2020-08-05,70
736,E40000007,East of England,nhsRegion,2020-08-04,69
737,E40000007,East of England,nhsRegion,2020-08-03,73
738,E40000007,East of England,nhsRegion,2020-08-02,80
739,E40000007,East of England,nhsRegion,2020-08-01,85
740,E40000007,East of England,nhsRegion,2020-07-31,77
741,E40000007,East of England,nhsRegion,2020-07-30,82
742,E40000007,East of England,nhsRegion,2020-07-29,92
743,E40000007,East of England,nhsRegion,2020-07-28,94
744,E40000007,East of England,nhsRegion,2020-07-27,100
745,E40000007,East of England,nhsRegion,2020-07-26,105
746,E40000007,East of England,nhsRegion,2020-07-25,91
747,E40000007,East of England,nhsRegion,2020-07-24,105
748,E40000007,East of England,nhsRegion,2020-07-23,100
749,E40000007,East of England,nhsRegion,2020-07-22,116
750,E40000007,East of England,nhsRegion,2020-07-21,113
751,E40000007,East of England,nhsRegion,2020-07-20,143
752,E40000007,East of England,nhsRegion,2020-07-19,143
753,E40000007,East of England,nhsRegion,2020-07-18,144
754,E40000007,East of England,nhsRegion,2020-07-17,142
755,E40000007,East of England,nhsRegion,2020-07-16,126
756,E40000007,East of England,nhsRegion,2020-07-15,169
757,E40000007,East of England,nhsRegion,2020-07-14,162
758,E40000007,East of England,nhsRegion,2020-07-13,176
759,E40000007,East of England,nhsRegion,2020-07-12,171
760,E40000007,East of England,nhsRegion,2020-07-11,171
761,E40000007,East of England,nhsRegion,2020-07-10,199
762,E40000007,East of England,nhsRegion,2020-07-09,212
763,E40000007,East of England,nhsRegion,2020-07-08,222
764,E40000007,East of England,nhsRegion,2020-07-07,224
765,E40000007,East of England,nhsRegion,2020-07-06,227
766,E40000007,East of England,nhsRegion,2020-07-05,224
767,E40000007,East of England,nhsRegion,2020-07-04,220
768,E40000007,East of England,nhsRegion,2020-07-03,242
769,E40000007,East of England,nhsRegion,2020-07-02,231
770,E40000007,East of England,nhsRegion,2020-07-01,248
771,E40000007,East of England,nhsRegion,2020-06-30,264
772,E40000007,East of England,nhsRegion,2020-06-29,291
773,E40000007,East of England,nhsRegion,2020-06-28,288
774,E40000007,East of England,nhsRegion,2020-06-27,289
775,E40000007,East of England,nhsRegion,2020-06-26,313
776,E40000007,East of England,nhsRegion,2020-06-25,327
777,E40000007,East of England,nhsRegion,2020-06-24,346
778,E40000007,East of England,nhsRegion,2020-06-23,335
779,E40000007,East of England,nhsRegion,2020-06-22,369
780,E40000007,East of England,nhsRegion,2020-06-21,348
781,E40000007,East of England,nhsRegion,2020-06-20,352
782,E40000007,East of England,nhsRegion,2020-06-19,393
783,E40000007,East of England,nhsRegion,2020-06-18,363
784,E40000007,East of England,nhsRegion,2020-06-17,387
785,E40000007,East of England,nhsRegion,2020-06-16,363
786,E40000007,East of England,nhsRegion,2020-06-15,318
787,E40000007,East of England,nhsRegion,2020-06-14,348
788,E40000007,East of England,nhsRegion,2020-06-13,364
789,E40000007,East of England,nhsRegion,2020-06-12,364
790,E40000007,East of England,nhsRegion,2020-06-11,376
791,E40000007,East of England,nhsRegion,2020-06-10,390
792,E40000007,East of England,nhsRegion,2020-06-09,405
793,E40000007,East of England,nhsRegion,2020-06-08,457
794,E40000007,East of England,nhsRegion,2020-06-07,453
795,E40000007,East of England,nhsRegion,2020-06-06,503
796,E40000007,East of England,nhsRegion,2020-06-05,490
797,E40000007,East of England,nhsRegion,2020-06-04,503
798,E40000007,East of England,nhsRegion,2020-06-03,547
799,E40000007,East of England,nhsRegion,2020-06-02,574
800,E40000007,East of England,nhsRegion,2020-06-01,614
801,E40000007,East of England,nhsRegion,2020-05-31,597
802,E40000007,East of England,nhsRegion,2020-05-30,622
803,E40000007,East of England,nhsRegion,2020-05-29,603
804,E40000007,East of England,nhsRegion,2020-05-28,701
805,E40000007,East of England,nhsRegion,2020-05-27,737
806,E40000007,East of England,nhsRegion,2020-05-26,755
807,E40000007,East of England,nhsRegion,2020-05-25,798
808,E40000007,East of England,nhsRegion,2020-05-24,795
809,E40000007,East of England,nhsRegion,2020-05-23,816
810,E40000007,East of England,nhsRegion,2020-05-22,831
811,E40000007,East of England,nhsRegion,2020-05-21,866
812,E40000007,East of England,nhsRegion,2020-05-20,888
813,E40000007,East of England,nhsRegion,2020-05-19,913
814,E40000007,East of England,nhsRegion,2020-05-18,924
815,E40000007,East of England,nhsRegion,2020-05-17,934
816,E40000007,East of England,nhsRegion,2020-05-16,916
817,E40000007,East of England,nhsRegion,2020-05-15,952
